epoch,loss,val_loss,rmse,val_rmse
0,0.21350360722389333,0.0271639689377376,17.856511116027832,7.909548759460449
1,0.024606054180372528,0.007413906455039978,7.449473325272052,4.122532324109758
2,0.01385587961984831,0.00855948689260653,5.626564039821513,4.42988098689488
3,0.009910736374600588,0.00697640593030623,4.756855473880879,3.9957542582920618
4,0.013582539652087534,0.00637916206249169,5.216738483362031,3.81877206666129
5,0.007863287852085822,0.006052579326289041,4.234097684335987,3.7197385433741976
6,0.00821304961232937,0.006542545942855733,4.299616624040214,3.867630765097482
7,0.007502143521798633,0.006469260507396289,4.137907839657967,3.8467165674482073
8,0.007166370253857465,0.004892106596380472,4.040173801065189,3.3345027446746824
9,0.006646646976427376,0.005270640198141337,3.8899858653196815,3.468238503592355
10,0.006321164833828372,0.004705883980329548,3.795720362523843,3.27130216053554
11,0.006256054068387252,0.004459727359935641,3.7731345912866425,3.186097251347133
12,0.005766683230884591,0.005206484262432371,3.620269039220977,3.444313603809902
13,0.0056364042085339456,0.005058536558811153,3.5776236796239664,3.398009924207415
14,0.005542946587267675,0.003963328947180084,3.552145152064095,2.9950840282440185
15,0.0052397217715910655,0.004255077157701765,3.447534474713063,3.1077671091897145
16,0.005265861586259122,0.004001469367316791,3.4598871197616843,3.012511717932565
17,0.005222047243419795,0.004039611813745328,3.4426901605394153,3.0266546767098563
18,0.005134501284783521,0.004223279689571687,3.4115465370535154,3.098387587411063
19,0.00503239822873508,0.003938053279582943,3.380106026666206,2.987444440296718
20,0.005012454740071332,0.0038539257858480726,3.369915062921089,2.9601033401489256
21,0.004905697486597543,0.00391647023681019,3.3375653523450706,2.9816860921042307
22,0.004844982362194368,0.004130209275920476,3.3169507868805823,3.0624232741764614
23,0.004894834044471122,0.0037017975987068243,3.333573197760777,2.8937020901271273
24,0.004772228586394885,0.004394382799842528,3.290769880975199,3.1631960909707204
25,0.00474962521322638,0.003698632631983076,3.2802976209517807,2.895208956854684
26,0.004639094902409447,0.00359382087630885,3.2420858165674042,2.855957837785993
27,0.004449259179333846,0.0038555412047675676,3.17899797673811,2.9573054804120744
28,0.004650875577452587,0.003998285328437175,3.25166340320431,3.008670584814889
29,0.004530167354172782,0.003397861441065158,3.201428653203953,2.776515805380685
30,0.004525407740290751,0.003707661872197475,3.2019984401457493,2.8992851802280972
31,0.004424901809870151,0.0034513728666518417,3.1684750980801053,2.792958551134382
32,0.004446624339781484,0.0035574262762176137,3.1723458306831227,2.84127747126988
33,0.004323403029675372,0.003713029431445258,3.1317628740567214,2.904161477770124
34,0.004481616577035503,0.003279666593298316,3.186221432267574,2.7222720527648927
35,0.004275857509053939,0.0034571045038423367,3.114101669244599,2.797145895276751
36,0.004287426316380849,0.004594676233828068,3.1186050643697816,3.234590279715402
37,0.004309325051434033,0.0037331705008234297,3.1252203879997746,2.9120066506522044
38,0.004153983531334595,0.003468000093208892,3.0725997595759162,2.8015995979309083
39,0.004197511157532882,0.003841818512550422,3.080505669465539,2.952597601754325
40,0.00421015533471578,0.003354091700166464,3.087482368736936,2.7562794753483364
41,0.004173325431908955,0.003604075208838497,3.0741224065858717,2.8571535287584577
42,0.004133852381172061,0.0034114572405815123,3.0581320266277467,2.779429998397827
43,0.004211011710331628,0.0034293249888079505,3.086355005788524,2.773720553261893
44,0.004076677212101775,0.0038948766088911465,3.0391497667445693,2.975131577083043
45,0.004037587484072524,0.0031828065336282764,3.0234219986095763,2.6821309798104425
46,0.004092757170747596,0.0031354579542364393,3.042971546886957,2.6621106501988003
47,0.00402973192792974,0.003474345671545182,3.0219725447091443,2.804200507572719
48,0.004116995889170651,0.0034789887722581625,3.054926918264021,2.8031770488194057
49,0.0040506534605172645,0.0031501181170876537,3.0289772532836734,2.6654839938027517
50,0.003975543465835658,0.003349473231605121,3.0012257475601998,2.752153990609305
51,0.003967866562960441,0.0034387087649000543,2.991703828175863,2.7898300892966135
52,0.003989200472657444,0.0033497495523520876,3.0039535698137785,2.751397966657366
53,0.004023025710985326,0.0031837640955512015,3.020947494004902,2.6819990185328892
54,0.0039398525269669395,0.003517803024234516,2.98512972168058,2.823295484270368
55,0.003943918191157935,0.003587358319865806,2.9871708524157428,2.8552005086626324
56,0.003891931070635716,0.0032283230205731733,2.970238222713359,2.6999816145215716
57,0.0038477757030673195,0.003652951050815838,2.949881090755351,2.879092856815883
58,0.0038320496623889047,0.0030870114692619867,2.9462665856233117,2.637993184498378
59,0.0038698629846480505,0.003081109674115266,2.9585913914686057,2.6366578456333705
60,0.0038279992969412553,0.0032281913448657306,2.938027454398529,2.7005955491747176
61,0.003767737634044293,0.003155319117275732,2.9148314291970774,2.6699090835026333
62,0.0038808823062096076,0.00308049255449857,2.9674675339146663,2.636651521410261
