epoch,loss,val_loss,rmse,val_rmse
0,0.05870773758561838,0.03077688025576728,10.385729494548979,8.418972789219447
1,0.021700004193775668,0.03811316200665065,7.014068041019097,9.369759417942593
2,0.017983666459421913,0.0295025269474302,6.387835793866369,8.243353118896485
3,0.014565186162373263,0.011239091562373297,5.777187795696144,5.084817649296352
4,0.012548438067029336,0.00965312836425645,5.3663039093246,4.7116016714913505
5,0.011247549891962619,0.008597251810133457,5.0792124999497466,4.446175133841378
6,0.010235933480996214,0.007331808885293348,4.836860011437696,4.103823193141392
7,0.009549251818906762,0.006168416749153818,4.651720695152968,3.762815976824079
8,0.00797360912969191,0.005790454178516354,4.269949301988065,3.6434494944981166
9,0.0070361749570214465,0.005800605650459017,4.005984146437959,3.6481125736236573
10,0.006883990833770015,0.005183522815683059,3.9651616176445326,3.4473666940416607
11,0.0062881890338605745,0.005754205403583391,3.778687728379301,3.6339695494515554
12,0.005853789850154858,0.005021687325622354,3.652234551435459,3.392902923311506
13,0.005352554714563721,0.005433380406882082,3.499379592027493,3.5321816798618864
14,0.005023464995497715,0.0043132276034780915,3.389504215674486,3.141411519731794
15,0.004650565665940236,0.005236784794500896,3.253841828443333,3.4635047694614953
16,0.004642975756418919,0.0048700868817312375,3.25039652578845,3.3401048524039134
17,0.004656404708540012,0.004217824800206082,3.260372166148203,3.1027326175144743
18,0.00433486530244975,0.003872943648270198,3.1389472070568334,2.973899105616978
19,0.004146123159966783,0.00468626002648047,3.0773652756285523,3.273596623284476
20,0.0042727188929402365,0.0038794602773019244,3.1220247916832657,2.9782350322178432
21,0.003917959436473108,0.003945288695394993,2.9908821911155106,2.991615867614746
22,0.003866094375206601,0.004214867284255368,2.9677073728470575,3.1037848390851703
23,0.003943864696709339,0.003063530047823276,2.9897544112748013,2.6367796080453054
24,0.0036465442867693073,0.003260841853916645,2.887033137018809,2.7257993861607144
25,0.0034399226162872627,0.003101651282714946,2.804407141165819,2.656724730900356
26,0.0036226386179266396,0.003954512301300253,2.871180631443412,3.0067112677437917
27,0.003466961414603416,0.003419717505042042,2.813627525717912,2.78552200453622
28,0.0033701989481861364,0.0030733462063861744,2.776441028732026,2.6356818703242713
29,0.003171898092806875,0.0035466511640697717,2.6901675170053263,2.834882584980556
30,0.0033076307708453274,0.002836919536015817,2.7477821275859537,2.5322686876569476
31,0.0031317004105801175,0.003258038078035627,2.6714436165586917,2.718723795754569
32,0.0030599690549923276,0.003286414770409465,2.647589674966778,2.7272883006504602
33,0.0031914644983379605,0.0031183897530926126,2.6962162092060384,2.656418162754604
34,0.003019874348043057,0.0029163841623812913,2.6261482352982024,2.559142368861607
