epoch,loss,val_loss,rmse,val_rmse
0,0.12534160637074993,0.04452923046691077,11.98121434166318,10.12821478162493
1,0.022159583520835746,0.03022933949317251,7.100926285018464,8.344856164114816
2,0.019811221917053895,0.031143958483423505,6.6548807092769415,8.470257437569755
3,0.015940343604205612,0.011833417660423687,6.037538105856159,5.219361038208008
4,0.012674729228242785,0.011696380467287132,5.390489943727048,5.188566063472203
5,0.0119259485997215,0.008094663114420005,5.229929047430347,4.311795403616769
6,0.011302453069808241,0.00876110064131873,5.0827930359069455,4.487593855176653
7,0.010637381381751177,0.006332143268414906,4.920150417053771,3.8125174345288957
8,0.00914946565973366,0.005767758744103568,4.57367272576886,3.6379260308401924
9,0.008476829061474272,0.005302761984722955,4.411450957109828,3.486042665754046
10,0.00749232343950136,0.006039975913507598,4.13475925622586,3.721889773777553
11,0.007266221643274951,0.005119262060948781,4.0737690740002845,3.425486363002232
12,0.006741808799881778,0.0042565133103302545,3.9244635547706466,3.1197249494280133
13,0.0062190090741092215,0.0060769949853420255,3.764702093101547,3.734753853934152
14,0.005994233506324584,0.0035921561292239597,3.6953293863170873,2.86716653415135
15,0.0056819987600435036,0.00363723397521036,3.58459417977019,2.8872809846060616
16,0.00543079533876327,0.004838190206459591,3.5140327664906392,3.3303612804412843
17,0.0052345843405691445,0.003256805453981672,3.452491414761115,2.7293676853179933
18,0.005104041359984054,0.0029612253034221273,3.4115964923790116,2.600574997493199
19,0.004663391121032976,0.004014445040374994,3.2615008568335435,3.0345198208945137
20,0.0044296508066601565,0.0038503124391926187,3.181706382842835,2.970749282836914
21,0.004496096081273285,0.0027750143595039844,3.20381046340851,2.521724739074707
22,0.004332448888037886,0.003977050129324197,3.1361236685798284,3.0220033604758125
23,0.004407496397902152,0.004029492075954165,3.174034909573858,3.041667616707938
24,0.004303442197154739,0.002975381458444255,3.134962073343243,2.6118607098715647
25,0.004005854496241597,0.0028865768175039973,3.0246396278906724,2.572624695641654
26,0.0038701146339138823,0.0031669495387801104,2.9674034289971085,2.6963485745021276
27,0.003803113716637749,0.002626498831169946,2.945577734244798,2.453396521977016
28,0.0037563922884734625,0.003648013360798359,2.9286865988177455,2.8949448394775392
29,0.0036106335785529927,0.0026503987144678833,2.8727440006004836,2.4635810225350516
30,0.003743104349464892,0.0025018375127443247,2.9271111145704807,2.3942324011666436
31,0.0036296833914420206,0.0030342681027416673,2.8770782176605953,2.6385870606558663
32,0.0033431916238327404,0.0022909674687044963,2.767242765712167,2.292936980383737
33,0.0033507226899400088,0.002252301016290273,2.7569265251388093,2.272301921844482
34,0.0033743932207455176,0.0029571404600782056,2.774812644113324,2.6065186936514717
35,0.003305115611543377,0.003022755379123347,2.7514801125326556,2.636463918685913
36,0.0031885227389232126,0.0031549871047692637,2.694010801657945,2.6933677591596332
37,0.0032962431537243955,0.0024918555255447113,2.742107280000241,2.3924323218209405
38,0.003184114846339572,0.0025800652017018626,2.6964728332565215,2.4332985782623293
39,0.003201961259407822,0.002539939773934228,2.696937364018606,2.4154980155399866
